OBJECTID,Place,תאריך,שעות שהייה,x,y
1939750,שווארמה חאזן כפר יאסיף - כפר יאסיף,21/7/2020,מ 2020-07-21 20:00 עד 2020-07-21 20:30,35.159663100000046,32.95744990000003
1939751,פאנה פוא'ו PANA PO'O - תל אביב יפו,20/7/2020,מ 2020-07-20 23:30 עד 2020-07-21 02:30,34.77372420000006,32.08264650000007
1939752,"ספורטק ת""א - תל אביב יפו",21/7/2020,מ 2020-07-21 17:00 עד 2020-07-21 19:00,34.785491500000035,32.09837240000007
1939753,קניון הזהב - ראשון לציון,22/7/2020,מ 2020-07-22 17:00 עד 2020-07-22 19:00,34.77424200000007,31.991392500000075
1939754,טיילת הרודס - אילת,20/7/2020,מ 2020-07-20 08:00 עד 2020-07-20 10:00,34.96642300000008,29.54760390000007
1939755,טיילת הרודס - אילת,21/7/2020,מ 2020-07-21 08:00 עד 2020-07-21 10:00,34.96642300000008,29.54760390000007
1939756,טיילת הרודס - אילת,23/7/2020,מ 2020-07-23 08:00 עד 2020-07-23 10:00,34.96642300000008,29.54760390000007
1939757,ביג פאשן נצרת - נצרת,20/7/2020,מ 2020-07-20 14:00 עד 2020-07-20 22:00,35.30108360000003,32.69600330000003
1939758,ביג פאשן נצרת - נצרת,21/7/2020,מ 2020-07-21 16:00 עד 2020-07-21 22:00,35.30108360000003,32.69600330000003
1939759,חן כלי ומתנה - טבריה,21/7/2020,מ 2020-07-21 09:00 עד 2020-07-21 20:00,35.53737630000006,32.788030400000025
1939760,חן כלי ומתנה - טבריה,19/7/2020,מ 2020-07-19 09:00 עד 2020-07-19 20:00,35.53737630000006,32.788030400000025
1939761,חן כלי ומתנה - טבריה,20/7/2020,מ 2020-07-20 09:00 עד 2020-07-20 20:00,35.53737630000006,32.788030400000025
1939762,חן כלי ומתנה - טבריה,22/7/2020,מ 2020-07-22 09:00 עד 2020-07-22 13:30,35.53737630000006,32.788030400000025
1939763,מקס סטוק - חולון,19/7/2020,מ 2020-07-19 16:00 עד 2020-07-19 18:00,34.79885480000007,32.022984500000064
1939764,מסעדת שוואטינא - בת גלים - חיפה,22/7/2020,מ 2020-07-22 22:00 עד 2020-07-22 23:30,34.97044200000005,32.83137840000006
1939765,כל בו חצי חינם - פתח תקווה,20/7/2020,מ 2020-07-20 18:30 עד 2020-07-20 19:15,34.87553400000007,32.09949750000004
1939766,ויקטורי מהדרין - רמלה,23/7/2020,מ 2020-07-23 18:00 עד 2020-07-23 19:00,34.87696100000005,31.926351200000056
1939767,בית חולים אסותא חיפה - חיפה,20/7/2020,מ 2020-07-20 08:00 עד 2020-07-20 08:30,35.03784390000004,32.79354520000004
1939768,"קופ""ח כללית - אלעד",23/7/2020,מ 2020-07-23 08:30 עד 2020-07-23 09:30,34.95997700000004,32.05126880000006
1939769,קניון בת ים - בת ים,19/7/2020,מ 2020-07-19 17:00 עד 2020-07-19 18:00,34.75616730000007,32.015182700000025
1939770,קניון בת ים - בת ים,19/7/2020,מ 2020-07-19 18:00 עד 2020-07-19 18:30,34.75616730000007,32.015182700000025
1939771,בוטיק הפיתה - אשדוד,24/7/2020,מ 2020-07-24 07:00 עד 2020-07-24 07:15,34.631988500000034,31.780778500000057
1939772,אייס סטאר סנטר אשדוד - אשדוד,21/7/2020,מ 2020-07-21 10:00 עד 2020-07-21 10:15,34.655803400000025,31.809431000000075
1939773,Walla shawarma - שפרעם,20/7/2020,מ 2020-07-20 18:15 עד 2020-07-20 19:15,35.15396950000007,32.81163690000005
1939774,שלם וקח מחסן מזון סיטונאי צריפין,20/7/2020,מ 2020-07-20 22:00 עד 2020-07-21 06:00,34.849599700000056,31.96513790000006
1939775,בית הלל פנחס אשר - Bnei Brak,20/7/2020,מ 2020-07-20 08:30 עד 2020-07-20 09:30,34.837447300000065,32.076675900000055
1939776,בית הלל פנחס אשר - Bnei Brak,20/7/2020,מ 2020-07-20 16:00 עד 2020-07-20 16:30,34.837447300000065,32.076675900000055
1939777,בית הלל פנחס אשר - Bnei Brak,21/7/2020,מ 2020-07-21 08:30 עד 2020-07-21 09:30,34.837447300000065,32.076675900000055
1939778,בית הלל פנחס אשר - Bnei Brak,21/7/2020,מ 2020-07-21 16:00 עד 2020-07-21 16:30,34.837447300000065,32.076675900000055
1939779,בית הלל פנחס אשר - Bnei Brak,22/7/2020,מ 2020-07-22 08:30 עד 2020-07-22 09:30,34.837447300000065,32.076675900000055
1939780,בית הלל פנחס אשר - Bnei Brak,22/7/2020,מ 2020-07-22 16:00 עד 2020-07-22 16:30,34.837447300000065,32.076675900000055
1939781,בית הלל פנחס אשר - Bnei Brak,23/7/2020,מ 2020-07-23 08:30 עד 2020-07-23 09:30,34.837447300000065,32.076675900000055
1939782,בית הלל פנחס אשר - Bnei Brak,23/7/2020,מ 2020-07-23 16:00 עד 2020-07-23 16:30,34.837447300000065,32.076675900000055
1939783,יוחננוף בת ים - בת ים,23/7/2020,מ 2020-07-23 19:00 עד 2020-07-23 20:00,34.75212630000004,32.01298200000008
1939784,אהבת חסד - בני ברק,23/7/2020,מ 2020-07-23 10:00 עד 2020-07-23 13:00,34.83241280000004,32.082155500000056
1939785,שופרסל דיל - פתח תקווה,22/7/2020,מ 2020-07-22 17:30 עד 2020-07-22 18:00,34.85978840000007,32.08786440000006
1939786,קניון אבנת - פתח תקווה,19/7/2020,מ 2020-07-19 15:00 עד 2020-07-19 20:30,34.865522000000055,32.092711000000065
1939787,קניון אבנת - פתח תקווה,20/7/2020,מ 2020-07-20 12:00 עד 2020-07-20 20:30,34.865522000000055,32.092711000000065
1939788,קניון אבנת - פתח תקווה,22/7/2020,מ 2020-07-22 15:00 עד 2020-07-22 20:30,34.865522000000055,32.092711000000065
1939789,Seven Market - הוד השרון,24/7/2020,מ 2020-07-24 16:00 עד 2020-07-24 16:30,34.90671750000007,32.16462270000005
1939790,Ace - פתח תקווה,19/7/2020,מ 2020-07-19 20:00 עד 2020-07-19 20:30,34.89384910000007,32.10066560000007
1939791,Pizza Porto,22/7/2020,מ 2020-07-22 13:00 עד 2020-07-22 14:00,34.91316050000006,31.985832300000027
1939792,"אבני נזר 46, موديعين عيليت",22/7/2020,מ 2020-07-22 14:00 עד 2020-07-22 15:00,35.03879050000006,31.930104200000073
1939793,שופרסל דיל - אשקלון,21/7/2020,מ 2020-07-21 08:00 עד 2020-07-21 08:30,34.582736700000055,31.66800900000004
1939794,קפה גן סיפור - הרצליה,23/7/2020,מ 2020-07-23 10:45 עד 2020-07-23 13:00,34.82148150000006,32.16562920000007
1939795,ויקטורי - רמת גן,19/7/2020,מ 2020-07-19 18:00 עד 2020-07-19 18:30,34.81571700000006,32.08346820000003
1939796,ויקטורי - רמת גן,20/7/2020,מ 2020-07-20 18:00 עד 2020-07-20 18:30,34.81571700000006,32.08346820000003
1939797,קואופשופ ירושלים - ירושלים,23/7/2020,מ 2020-07-23 20:00 עד 2020-07-23 21:00,35.18856630000005,31.78040640000006
1939798,Cohen's Deli - Talbiya - Jerusalem,21/7/2020,מ 2020-07-21 17:00 עד 2020-07-21 19:00,35.22201730000006,31.773435800000073
1939799,אמדוקס - רעננה,20/7/2020,מ 2020-07-20 09:30 עד 2020-07-20 18:30,34.88923640000007,32.17566300000004
1939800,אושר עד לוד - לוד,22/7/2020,מ 2020-07-22 20:00 עד 2020-07-22 21:00,34.89045220000003,31.95398380000006
1939801,שופרסל דיל - פתח תקווה,21/7/2020,מ 2020-07-21 09:00 עד 2020-07-21 10:30,34.85978840000007,32.08786440000006
1939802,אושר עד בית שמש - בית שמש,23/7/2020,מ 2020-07-23 11:00 עד 2020-07-23 11:40,34.99224060000006,31.747354200000075
1939803,עמק יזרעאל,21/7/2020,מ 2020-07-21 07:00 עד 2020-07-21 13:30,35.236824600000034,32.62214940000007
1939804,סופר ברקת - חולון,24/7/2020,מ 2020-07-24 15:00 עד 2020-07-24 15:10,34.765606700000035,31.998866100000043
1939805,גוד פארם - חולון,22/7/2020,מ 2020-07-22 08:00 עד 2020-07-22 15:30,34.77786590000005,32.02249580000006
1939806,גוד פארם - חולון,21/7/2020,מ 2020-07-21 08:00 עד 2020-07-21 15:30,34.77786590000005,32.02249580000006
1939807,גוד פארם - חולון,19/7/2020,מ 2020-07-19 08:00 עד 2020-07-19 15:30,34.77786590000005,32.02249580000006
1939808,ביג פאשן טבריה - טבריה,23/7/2020,מ 2020-07-23 09:20 עד 2020-07-23 09:50,35.53370280000007,32.79054640000004
1939809,דואר ישראל - הר יונה - נוף הגליל,22/7/2020,מ 2020-07-22 08:00 עד 2020-07-22 12:30,35.33846600000004,32.72776500000003
1939810,דואר ישראל - הר יונה - נוף הגליל,19/7/2020,מ 2020-07-19 08:00 עד 2020-07-19 12:30,35.33846600000004,32.72776500000003
1939811,דואר ישראל - הר יונה - נוף הגליל,20/7/2020,מ 2020-07-20 08:00 עד 2020-07-20 12:30,35.33846600000004,32.72776500000003
1939812,דואר ישראל - הר יונה - נוף הגליל,21/7/2020,מ 2020-07-21 08:00 עד 2020-07-21 12:30,35.33846600000004,32.72776500000003
1939813,רמי לוי שיווק השקמה - נתניה,22/7/2020,מ 2020-07-22 18:00 עד 2020-07-22 20:00,34.86245960000008,32.29264030000007
1939814,ארקפה - קרית אונו,23/7/2020,מ 2020-07-23 08:30 עד 2020-07-23 09:30,34.86194930000005,32.066250800000034
1939815,גבהים - Tel Aviv-Yafo,20/7/2020,מ 2020-07-20 08:00 עד 2020-07-20 15:30,34.79823520000008,32.11230320000004
1939816,עזרה ואחוה - מודיעין עילית,19/7/2020,מ 2020-07-19 17:00 עד 2020-07-19 18:30,35.03894340000005,31.937023500000063
1939817,שופרסל שלי - גבעתיים,24/7/2020,מ 2020-07-24 07:45 עד 2020-07-24 08:15,34.80969750000003,32.078906000000075
1939818,כפר הנופש רמות - רמות,19/7/2020,מ 2020-07-19 11:00 עד 2020-07-23 11:30,35.65962080000003,32.859312000000045
1939819,גליתא חוות השוקולד - דגניה ב',21/7/2020,מ 2020-07-21 10:00 עד 2020-07-21 14:00,35.57756100000006,32.699141600000075
1939820,ויקטורי - רחובות,22/7/2020,מ 2020-07-22 13:30 עד 2020-07-22 15:00,34.806411800000035,31.91099870000005
1939821,חוף הצוק הדרומי - תל אביב יפו,21/7/2020,מ 2020-07-21 14:00 עד 2020-07-21 17:00,34.78983670000002,32.14003820000005
1939822,חוף הצוק הדרומי - תל אביב יפו,22/7/2020,מ 2020-07-22 12:00 עד 2020-07-22 15:00,34.78983670000002,32.14003820000005
1939823,ג'ירף - פתח תקווה,23/7/2020,מ 2020-07-23 16:30 עד 2020-07-23 23:30,34.858466100000044,32.087284700000055
1939824,ג'ירף - פתח תקווה,22/7/2020,מ 2020-07-22 21:00 עד 2020-07-22 23:30,34.858466100000044,32.087284700000055
1939825,לנדוור - פתח תקווה,22/7/2020,מ 2020-07-22 15:30 עד 2020-07-22 16:30,34.858830700000055,32.087279900000055
1939826,האקדמיה אקספרס - פתח תקווה,19/7/2020,מ 2020-07-19 22:30 עד 2020-07-19 23:30,34.88698010000007,32.09060670000002
1939827,יש חסד - בני ברק,20/7/2020,מ 2020-07-20 20:00 עד 2020-07-20 20:30,34.83841430000007,32.07916130000007
1939828,"בית הכנסת שוהם , מלון הילטון מלכת שבא - אילת",21/7/2020,מ 2020-07-21 07:00 עד 2020-07-21 08:00,34.96165440000004,29.55070550000005
1939829,"בית הכנסת שוהם , מלון הילטון מלכת שבא - אילת",20/7/2020,מ 2020-07-20 19:00 עד 2020-07-20 20:30,34.96165440000004,29.55070550000005
1939830,"בית הכנסת שוהם , מלון הילטון מלכת שבא - אילת",22/7/2020,מ 2020-07-22 19:00 עד 2020-07-22 20:30,34.96165440000004,29.55070550000005
1939831,"בית הכנסת שוהם , מלון הילטון מלכת שבא - אילת",23/7/2020,מ 2020-07-23 07:00 עד 2020-07-23 08:00,34.96165440000004,29.55070550000005
1939832,"בית הכנסת שוהם , מלון הילטון מלכת שבא - אילת",23/7/2020,מ 2020-07-23 19:00 עד 2020-07-23 20:30,34.96165440000004,29.55070550000005
1939833,"בית הכנסת שוהם , מלון הילטון מלכת שבא - אילת",24/7/2020,מ 2020-07-24 07:00 עד 2020-07-24 08:00,34.96165440000004,29.55070550000005
1939834,לה בולברד שדרת החנויות - אילת,22/7/2020,מ 2020-07-22 17:00 עד 2020-07-22 18:30,34.96263950000008,29.550874100000044
1939835,ריפליי נפטון - אילת,24/7/2020,מ 2020-07-24 10:30 עד 2020-07-24 11:00,34.95695370000004,29.55016020000005
1939836,אדידס - אילת,24/7/2020,מ 2020-07-24 10:30 עד 2020-07-24 11:00,34.959004400000026,29.549808100000064
1939837,"בית הכנסת שוהם , מלון הילטון מלכת שבא - אילת",21/7/2020,מ 2020-07-21 19:00 עד 2020-07-21 20:30,34.96165440000004,29.55070550000005
1939838,"בית הכנסת שוהם , מלון הילטון מלכת שבא - אילת",22/7/2020,מ 2020-07-22 07:00 עד 2020-07-22 08:00,34.96165440000004,29.55070550000005
1939839,גלידה אלדו שילת - מודיעין - שילת,21/7/2020,מ 2020-07-21 17:30 עד 2020-07-21 18:00,35.02502500000003,31.916684600000053
1939840,קניון עזריאלי רמלה - רמלה,19/7/2020,מ 2020-07-19 14:00 עד 2020-07-19 15:30,34.86396290000005,31.925754900000072
1939841,יש חסד - בני ברק,21/7/2020,מ 2020-07-21 11:00 עד 2020-07-21 12:00,34.83947490000003,32.08567240000008
1939842,פרימה גליל - טבריה,20/7/2020,מ 2020-07-20 09:00 עד 2020-07-20 10:30,35.53218540000006,32.79358910000008
1939843,פרימה גליל - טבריה,21/7/2020,מ 2020-07-21 09:15 עד 2020-07-21 10:30,35.53218540000006,32.79358910000008
1939844,פרימה גליל - טבריה,22/7/2020,מ 2020-07-22 09:00 עד 2020-07-22 10:30,35.53218540000006,32.79358910000008
1939845,המרכז הרפואי רמת אביב - Ramat Aviv,24/7/2020,מ 2020-07-24 09:30 עד 2020-07-24 11:00,34.79588110000003,32.11230230000007
1939846,יינות ביתן - נתניה,24/7/2020,מ 2020-07-24 11:00 עד 2020-07-24 12:00,34.87811300000004,32.31838800000003
1939847,"פיינל ישראל בע""מ - הרצליה",21/7/2020,מ 2020-07-21 09:00 עד 2020-07-21 18:30,34.80899590000007,32.16329810000008
1939848,"פיינל ישראל בע""מ - הרצליה",20/7/2020,מ 2020-07-20 09:00 עד 2020-07-20 18:30,34.80899590000007,32.16329810000008
1939849,בורגרס בר | Burgers Bar הרובע היהודי - ירושלים,21/7/2020,מ 2020-07-21 22:00 עד 2020-07-21 23:30,35.23193290000006,31.77542770000008
1939850,ציון הרב עובדיה יוסף - ירושלים,21/7/2020,מ 2020-07-21 20:00 עד 2020-07-21 20:30,35.22039810000007,31.796151800000075
1939851,קבר הרב כדורי - ירושלים,21/7/2020,מ 2020-07-21 20:30 עד 2020-07-21 21:00,35.18219480000005,31.79626520000005
1939852,עזרה ואחוה - מודיעין עילית,22/7/2020,מ 2020-07-22 20:00 עד 2020-07-22 21:00,35.03894340000005,31.937023500000063
1939853,"רבי שמעון בר יוחאי 21, מודיעין עילית",19/7/2020,מ 2020-07-19 08:00 עד 2020-07-19 21:00,35.04154930000004,31.938093500000036
1939854,"רבי שמעון בר יוחאי 21, מודיעין עילית",20/7/2020,מ 2020-07-20 08:00 עד 2020-07-20 21:00,35.04154930000004,31.938093500000036
1939855,"רבי שמעון בר יוחאי 21, מודיעין עילית",22/7/2020,מ 2020-07-22 08:00 עד 2020-07-22 21:30,35.04154930000004,31.938093500000036
1939856,"רבי שמעון בר יוחאי 21, מודיעין עילית",23/7/2020,מ 2020-07-23 08:30 עד 2020-07-23 21:00,35.04154930000004,31.938093500000036
1939857,כל בו חצי חינם - ראשון לציון,24/7/2020,מ 2020-07-24 10:00 עד 2020-07-24 13:30,34.76210000000003,31.98780000000005
1939858,בית כנסת בר-אילן - הרצליה,19/7/2020,מ 2020-07-19 08:00 עד 2020-07-19 09:30,34.83793010000005,32.163654800000074
1939859,בית כנסת בר-אילן - הרצליה,20/7/2020,מ 2020-07-20 08:00 עד 2020-07-20 09:30,34.83793010000005,32.163654800000074
1939860,בית כנסת בר-אילן - הרצליה,21/7/2020,מ 2020-07-21 08:00 עד 2020-07-21 09:30,34.83793010000005,32.163654800000074
1939861,בית כנסת בר-אילן - הרצליה,22/7/2020,מ 2020-07-22 08:00 עד 2020-07-22 09:30,34.83793010000005,32.163654800000074
1939862,בית כנסת בר-אילן - הרצליה,23/7/2020,מ 2020-07-23 08:00 עד 2020-07-23 09:30,34.83793010000005,32.163654800000074
1939863,בארכה שווארמה והגריל סניף גדרה - גדרה,21/7/2020,מ 2020-07-21 20:00 עד 2020-07-21 21:00,34.77119110000007,31.816655000000026
1939864,היכל הקרח חולון - חולון,22/7/2020,מ 2020-07-22 19:00 עד 2020-07-22 21:00,34.79963100000003,32.00443400000006
1939865,פיצה האט - רחובות,22/7/2020,מ 2020-07-22 22:00 עד 2020-07-22 23:00,34.80752510000008,31.893799000000055
1939866,פלאפל שרעבי - רחובות,23/7/2020,מ 2020-07-23 19:00 עד 2020-07-23 19:30,34.81205150000005,31.894231800000057
1939867,לה קוצ'ינה - Eilat,23/7/2020,מ 2020-07-23 20:30 עד 2020-07-23 22:30,34.96382300000005,29.548733000000027
1939868,i POOL SWIM &GYM נאות אפקה - תל אביב יפו,20/7/2020,מ 2020-07-20 17:00 עד 2020-07-20 19:30,34.82372730000003,32.11293020000005
1939869,רפי חלפון מעצב שיער - פתח תקווה,21/7/2020,מ 2020-07-21 17:00 עד 2020-07-21 19:00,34.85685650000005,32.09178380000003
1939870,כותל המערבי - ירושלים,22/7/2020,מ 2020-07-22 11:00 עד 2020-07-22 12:00,35.23450850000006,31.77671890000005
1939871,מאפיית ליז - לוד,19/7/2020,מ 2020-07-19 11:30 עד 2020-07-19 12:00,34.89012930000007,31.94784610000005
1939872,רמי לוי שיווק השקמה - באר שבע - באר שבע,22/7/2020,מ 2020-07-22 14:30 עד 2020-07-22 15:00,34.79728730000005,31.23292730000003
1939873,תמנון - אילת,23/7/2020,מ 2020-07-23 11:00 עד 2020-07-23 12:00,34.96063630000003,29.566940800000054
1939874,כללית - אילת,23/7/2020,מ 2020-07-23 11:00 עד 2020-07-23 11:30,34.94819380000007,29.559345200000053
1939875,"הנפח 10, חיפה",19/7/2020,מ 2020-07-19 09:00 עד 2020-07-19 11:00,35.03352870000003,32.78893580000005
1939876,"הרב כהנמן 86, בני ברק",20/7/2020,מ 2020-07-20 08:15 עד 2020-07-20 08:45,34.84126680000003,32.08005730000008
1939877,"הרב כהנמן 86, בני ברק",20/7/2020,מ 2020-07-20 10:00 עד 2020-07-20 10:15,34.84126680000003,32.08005730000008
1939878,קפה גן סיפור קרית אונו - קרית אונו,20/7/2020,מ 2020-07-20 10:30 עד 2020-07-20 11:30,34.85810820000006,32.055861900000025
1939879,קלנסווה - קלנסווה,19/7/2020,מ 2020-07-19 11:00 עד 2020-07-19 12:00,34.98724600000003,32.284797000000026
1939880,קלנסווה - קלנסווה,20/7/2020,מ 2020-07-20 11:00 עד 2020-07-20 12:00,34.98724600000003,32.284797000000026
1939881,קלנסווה - קלנסווה,21/7/2020,מ 2020-07-21 11:00 עד 2020-07-21 12:00,34.98724600000003,32.284797000000026
